category,difficulty,title,company_tags,accuracy,url
Sorting,Medium,Max Gold Coins from Limited Plates,,45.05%,https://www.geeksforgeeks.org/problems/help-a-thief5938/1
Sorting,Medium,Difference Check,,56.74%,https://www.geeksforgeeks.org/problems/difference-check/1
Sorting,Medium,Rearrange to Maximize Alternate Addition Subtraction,,46.16%,https://www.geeksforgeeks.org/problems/reaching-the-heights1921/1
Sorting,Medium,Maximize the minimum difference between k elements,NPCI,61.58%,https://www.geeksforgeeks.org/problems/maximize-the-minimum-difference-between-k-elements/1
Sorting,Medium,Sort Matrix Diagonally,Microsoft,56.86%,https://www.geeksforgeeks.org/problems/diagonal-morning-assembly0028/1
Sorting,Medium,Radix Sort,,71.86%,https://www.geeksforgeeks.org/problems/radix-sort/1
Sorting,Medium,Sort Numbers in Limited Range,,59.78%,https://www.geeksforgeeks.org/problems/efficiently-sorting-number-from-0-to-n2-15444/1
Sorting,Medium,Max Non Overlapping Intervals,,69.64%,https://www.geeksforgeeks.org/problems/maximum-selections--170637/1
Sorting,Medium,Sort by Frequency,,69.09%,https://www.geeksforgeeks.org/problems/sort-string-according-to-increasing-frequency/1
Sorting,Medium,Sort an array of strings according to string lengths,,50.46%,https://www.geeksforgeeks.org/problems/sort-an-array-of-strings-according-to-string-lengths/1
Sorting,Medium,Sort a Prefix Sorted Array,Microsoft,66.20%,https://www.geeksforgeeks.org/problems/sort-last-m-elements--155156/1
Sorting,Medium,Count the number of possible triangles,"Amazon, Microsoft",72.52%,https://www.geeksforgeeks.org/problems/count-possible-triangles-1587115620--094125/1
Sorting,Hard,Count Smaller on Right,"Codenation, Google",38.16%,https://www.geeksforgeeks.org/problems/count-smaller-elements2214/1
Sorting,Hard,Count Subarrays with Given Median,Sprinklr,57.99%,https://www.geeksforgeeks.org/problems/median-of-the-subarrays--170647/1
