category,difficulty,title,company_tags,accuracy,url
Mathematics,Easy,Count Compositions of Natural Number,,18.43%,https://www.geeksforgeeks.org/problems/number-of-compositions-of-a-natural-number4627/1
Mathematics,Easy,Seeds of a number,Epic Systems,34.03%,https://www.geeksforgeeks.org/problems/seeds-of-a-number5156/1
Mathematics,Easy,Unset Bits in Range,,31.32%,https://www.geeksforgeeks.org/problems/count-unset-bits-in-a-given-range1216/1
Mathematics,Easy,Array's Game,,41.12%,https://www.geeksforgeeks.org/problems/arrays-game0327/1
Mathematics,Easy,Max Unique Prime Factors in 1 to n,,22.83%,https://www.geeksforgeeks.org/problems/maximum-number-of-unique-prime-factors3331/1
Mathematics,Easy,Type of input,,26.18%,https://www.geeksforgeeks.org/problems/type-of-input5910/1
Mathematics,Easy,Product of Two Numbers,,84.97%,https://www.geeksforgeeks.org/problems/product-of-two-numbers/1
Mathematics,Easy,Pairs with Given GCD and LCM,,31.11%,https://www.geeksforgeeks.org/problems/possible-pairs1550/1
Mathematics,Easy,Count Numbers as Sums of x and y,,46.40%,https://www.geeksforgeeks.org/problems/count-numbers-which-can-be-constructed-using-two-numbers0636/1
Mathematics,Easy,Sum of Divisors in an array,,32.03%,https://www.geeksforgeeks.org/problems/sum-of-divisors-in-an-array2954/1
Mathematics,Easy,Maximize Contest Score,,25.74%,https://www.geeksforgeeks.org/problems/maximize-contest-score/1
Mathematics,Easy,Count Rectangle Formations,,30.62%,https://www.geeksforgeeks.org/problems/forming-rectangle0218/1
Mathematics,Easy,Linear Diophantine Equations,,47.49%,https://www.geeksforgeeks.org/problems/linear-diophantine-equations5649/1
Mathematics,Easy,Nth Smart Number,,27.27%,https://www.geeksforgeeks.org/problems/nth-smart-number5909/1
Mathematics,Easy,Emirp Numbers,,45.88%,https://www.geeksforgeeks.org/problems/emirp-numbers4337/1
Mathematics,Easy,Left Most Digit of a product,,12.92%,https://www.geeksforgeeks.org/problems/left-most-digit-of-a-product3240/1
Mathematics,Easy,Nth Pentagonal Number,,52.16%,https://www.geeksforgeeks.org/problems/nth-pentagonal-number3721/1
Mathematics,Easy,Second Binary Digit,,10.76%,https://www.geeksforgeeks.org/problems/second-binary-digit1425/1
Mathematics,Easy,Number of solutions,,9.93%,https://www.geeksforgeeks.org/problems/number-of-solutions4523/1
Mathematics,Easy,Smallest Greater with Lucky Pattern,,33.73%,https://www.geeksforgeeks.org/problems/helping-meesa0000/1
Mathematics,Easy,Mersenne Prime,,56.75%,https://www.geeksforgeeks.org/problems/mersenne-prime1438/1
Mathematics,Easy,Maximize Volume of Cuboid,,32.66%,https://www.geeksforgeeks.org/problems/maximize-the-volume-of-cuboid5632/1
Mathematics,Easy,Number of Divisors of a Factorial,,21.22%,https://www.geeksforgeeks.org/problems/count-divisors-of-factorial4508/1
Mathematics,Easy,Smallest Root of Digit Sum Equation,,9.92%,https://www.geeksforgeeks.org/problems/find-the-smallest-root-of-the-equation-x2-sxx-n0-where-sx-is-the-sum-of-digits-of-root-x2219/1
Mathematics,Easy,Increment by 1 in a Given Base,Motlay,35.96%,https://www.geeksforgeeks.org/problems/increment3807/1
Mathematics,Easy,Check Divisibility by 7,,48.28%,https://www.geeksforgeeks.org/problems/check-divisibility-by-7/1
Mathematics,Easy,Division Problem,,22.39%,https://www.geeksforgeeks.org/problems/division-problem4236/1
Mathematics,Easy,Subtract 1 using Bitwise operators,,64.62%,https://www.geeksforgeeks.org/problems/subtract-1-without-using-arithmetic-operators/1
Mathematics,Easy,Nth character in Concatenated Decimal String,,19.11%,https://www.geeksforgeeks.org/problems/nth-character-in-concatenated-decimal-string0245/1
Mathematics,Easy,Final Position and Facing Direction,,33.44%,https://www.geeksforgeeks.org/problems/where-am-i4410/1
Mathematics,Easy,First K Digits in 1/n,,32.20%,https://www.geeksforgeeks.org/problems/first-k-digits2512/1
Mathematics,Easy,First Range of Composite numbers,,32.49%,https://www.geeksforgeeks.org/problems/range-of-composite-numbers/1
Mathematics,Easy,Largest Proper Fraction with Given Sum,,34.17%,https://www.geeksforgeeks.org/problems/largest-proper-fraction3533/1
Mathematics,Easy,Psuedobinary Numbers,,57.24%,https://www.geeksforgeeks.org/problems/pseudo2003/1
Mathematics,Easy,Balancing Pan,,19.05%,https://www.geeksforgeeks.org/problems/balancing-pan5038/1
Mathematics,Medium,Find nth root of m,"Accenture, Directi",25.06%,https://www.geeksforgeeks.org/problems/find-nth-root-of-m5843/1
Mathematics,Medium,Largest prime factor,Yahoo,27.25%,https://www.geeksforgeeks.org/problems/largest-prime-factor2601/1
Mathematics,Medium,Last Digit of a^b,Samsung,23.80%,https://www.geeksforgeeks.org/problems/find-last-digit-of-ab-for-large-numbers1936/1
Mathematics,Medium,Modular Exponentiation,"Google, MakeMyTrip",52.56%,https://www.geeksforgeeks.org/problems/modular-exponentiation-for-large-numbers5537/1
Mathematics,Medium,Nth Number without Digit 9,Google,29.99%,https://www.geeksforgeeks.org/problems/nth-natural-number/1
Mathematics,Medium,Sieve of Eratosthenes,"MAQ Software, SAP Labs, VMWare",47.43%,https://www.geeksforgeeks.org/problems/sieve-of-eratosthenes5242/1
Mathematics,Medium,Jumping Numbers,Amazon,20.85%,https://www.geeksforgeeks.org/problems/jumping-numbers3805/1
Mathematics,Medium,Hour and Minute Hands Angle,"Amazon, Infinera, Paytm, +1",15.91%,https://www.geeksforgeeks.org/problems/angle-between-hour-and-minute-hand0545/1
Mathematics,Medium,3 Divisors,VMWare,11.17%,https://www.geeksforgeeks.org/problems/3-divisors3942/1
Mathematics,Medium,Check If two Line segments Intersect,"Adobe, Snapdeal, Zomato",24.51%,https://www.geeksforgeeks.org/problems/check-if-two-line-segments-intersect0017/1
Mathematics,Medium,Smith Number,,50.00%,https://www.geeksforgeeks.org/problems/smith-number4132/1
Mathematics,Medium,Fraction Pairs with Sum 1,Microsoft,51.09%,https://www.geeksforgeeks.org/problems/fraction-pairs-with-sum-1/1
Mathematics,Medium,Divisible by 13,,50.24%,https://www.geeksforgeeks.org/problems/divisible-by-13/1
Mathematics,Medium,Matchsticks game,,56.15%,https://www.geeksforgeeks.org/problems/-matchsticks-game4906/1
Mathematics,Medium,LCM Triplet,,50.13%,https://www.geeksforgeeks.org/problems/lcm-triplet1501/1
Mathematics,Medium,Fibonacci Sum,Goldman Sachs,26.82%,https://www.geeksforgeeks.org/problems/fibonacci-sum1423/1
Mathematics,Medium,Ways to Express as Sum of Consecutives,"Visa, Walmart, Linkedin",24.63%,https://www.geeksforgeeks.org/problems/count-of-sum-of-consecutives3741/1
Mathematics,Medium,Maximum Number of People Defeated,,48.32%,https://www.geeksforgeeks.org/problems/killing-spree3020/1
Mathematics,Medium,Maximum Possible Value,Sprinklr,51.61%,https://www.geeksforgeeks.org/problems/maximum-possible-value/1
Mathematics,Medium,Minimum Carpet Folds to Fit in Box,Nutanix,50.52%,https://www.geeksforgeeks.org/problems/maximum-possible-value--170647/1
Mathematics,Medium,Nth Number with Odd Digits,,56.78%,https://www.geeksforgeeks.org/problems/carpet-into-box--170645/1
Mathematics,Medium,Kth Smallest Factor,,26.83%,https://www.geeksforgeeks.org/problems/find-number--170647/1
Mathematics,Medium,Integral Points Inside Triangle,,65.94%,https://www.geeksforgeeks.org/problems/kth-smallest-factor2345/1
Mathematics,Medium,Minimum Iterations to Fill a Grid from One Cell,Oracle,63.43%,https://www.geeksforgeeks.org/problems/fill-the-matrix--170647/1
Mathematics,Medium,Closest Smaller Fraction,,48.96%,https://www.geeksforgeeks.org/problems/fraction-trouble3803/1
Mathematics,Medium,Numbers With At Least One Digit from Set,,57.08%,https://www.geeksforgeeks.org/problems/count-numbers-containing-specific-digits/1
Mathematics,Medium,Brain Game,,38.07%,https://www.geeksforgeeks.org/problems/brain-game1742/1
Mathematics,Medium,Smallest with given Digit Multiplication,"Amazon, FactSet",35.68%,https://www.geeksforgeeks.org/problems/digit-multiplier3000/1
Mathematics,Medium,Permutation Coefficient,,36.17%,https://www.geeksforgeeks.org/problems/npr4253/1
Mathematics,Medium,nth number with digits in set,"Morgan Stanley, Adobe",32.58%,https://www.geeksforgeeks.org/problems/special-numbers4116/1
Mathematics,Medium,Minimum n for n XOR (n + 1) = k,,48.90%,https://www.geeksforgeeks.org/problems/xor-game2143/1
Mathematics,Medium,Dudeney's Cow Problem,,22.88%,https://www.geeksforgeeks.org/problems/cows-of-fooland5818/1
Mathematics,Medium,Largest Smaller with Sorted Digits,,41.89%,https://www.geeksforgeeks.org/problems/find-the-largest-number4953/1
Mathematics,Medium,Count Good numbers,,34.45%,https://www.geeksforgeeks.org/problems/count-good-numbers/1
Mathematics,Medium,Power of the Largest Prime Factor,,27.25%,https://www.geeksforgeeks.org/problems/power-of-largest-prime3452/1
Mathematics,Medium,Count Multiples of Square Numbers,,7.69%,https://www.geeksforgeeks.org/problems/square-numbers1954/1
Mathematics,Medium,Numbers Divisible by Any of Two,Google,24.84%,https://www.geeksforgeeks.org/problems/sum-of-the-series--141634/1
Mathematics,Medium,First Digit of Product,,17.17%,https://www.geeksforgeeks.org/problems/first-digit1751/1
Mathematics,Medium,Numbers With 0 as Digit,Jabong,19.73%,https://www.geeksforgeeks.org/problems/numbers-with-0-as-a-digit1336/1
Mathematics,Medium,Count Divisors of Factorial,,22.07%,https://www.geeksforgeeks.org/problems/count-divisors-of-factorial4508/1
Mathematics,Medium,Numbers With No Consecutive 1's in Binary,,51.98%,https://www.geeksforgeeks.org/problems/numbers-with-alternative-1s4819/1
Mathematics,Medium,Missing Point of a Parallelogram,,28.30%,https://www.geeksforgeeks.org/problems/missing-point-of-a-parallelogram0146/1
Mathematics,Medium,Divisible by At Least One,,13.09%,https://www.geeksforgeeks.org/problems/divisibility3832/1
Mathematics,Medium,Last Digit of Factorial Quotient,,28.97%,https://www.geeksforgeeks.org/problems/find-the-last-digit-when-factorial-of-a-divides-factorial-of-b5438/1
Mathematics,Medium,Inverse Division,,28.50%,https://www.geeksforgeeks.org/problems/inverse-division/1
Mathematics,Medium,Maximum GCD Pair,,26.74%,https://www.geeksforgeeks.org/problems/maximum-gcd-pair3534/1
Mathematics,Medium,Count Integral Points,,26.47%,https://www.geeksforgeeks.org/problems/count-integral-points5445/1
Mathematics,Medium,Dyck Path,,42.37%,https://www.geeksforgeeks.org/problems/dyck-path1028/1
Mathematics,Medium,Carmichael Numbers,,16.21%,https://www.geeksforgeeks.org/problems/carmichael-numbers3703/1
Mathematics,Medium,Maximize-GCD Increasing Sequence,,32.94%,https://www.geeksforgeeks.org/problems/series-with-largest-gcd-and-sum-equals-to-n1151/1
Mathematics,Medium,Count Numbers Divisible by Given Primes,,29.77%,https://www.geeksforgeeks.org/problems/count-numbers-divisible-by-given-primes/1
Mathematics,Medium,Minimum Squares in Rectangle,Amazon,20.09%,https://www.geeksforgeeks.org/problems/squares-in-reactangle3340/1
Mathematics,Medium,Check if Possible to Reach a Coordinate,MakeMyTrip,28.89%,https://www.geeksforgeeks.org/problems/check-if-possible-to-move-from-given-coordinate-to-desired-coordinate5944/1
Mathematics,Medium,Minimum Integer n-th Root of Array Product,,14.31%,https://www.geeksforgeeks.org/problems/large-product-23711/1
Mathematics,Medium,Longest Route Between Tunnels,,19.74%,https://www.geeksforgeeks.org/problems/save-winterfell1447/1
Mathematics,Medium,Digit in Sequence Formed by Consecutive,,23.20%,https://www.geeksforgeeks.org/problems/nth-digit-in-sequence0420/1
Mathematics,Medium,Count Numbers with Double Digit Sum Equal to n,,29.81%,https://www.geeksforgeeks.org/problems/count-the-numbers-satisfying-m-summ-sumsumm-equals-to-n2537/1
Mathematics,Medium,Prime Substrings,Salesforce,3.94%,https://www.geeksforgeeks.org/problems/prime-substrings/1
Mathematics,Medium,Let's Go Shopping!,,32.69%,https://www.geeksforgeeks.org/problems/lets-go-shopping4621/1
Mathematics,Medium,Same Sum of Digits in Two Halves,,35.06%,https://www.geeksforgeeks.org/problems/special-number1914/1
Mathematics,Medium,Cluster all the 1 in a Circular String,,38.10%,https://www.geeksforgeeks.org/problems/cluster-all-the-1-in-a-given-string5323/1
Mathematics,Hard,Numbers with Constraints on Digits and Digit Sum,,49.30%,https://www.geeksforgeeks.org/problems/special-digits--170647/1
Mathematics,Hard,Count the Coprimes,,49.35%,https://www.geeksforgeeks.org/problems/count-the-coprimes/1
Mathematics,Hard,Numbers Without d as Digit,,49.00%,https://www.geeksforgeeks.org/problems/count-numbers2004/1
Mathematics,Hard,All numbers with specific difference,,50.00%,https://www.geeksforgeeks.org/problems/all-numbers-with-specific-difference3558/1
Mathematics,Hard,Divide in Incremental Groups,Expedia,64.30%,https://www.geeksforgeeks.org/problems/divide-in-incremental-groups--170647/1
Mathematics,Hard,Points in Straight Line,"Amazon, PayPal",33.30%,https://www.geeksforgeeks.org/problems/points-in-straight-line/1
Mathematics,Hard,Convex Hull,"Adobe, Goldman Sachs, Morgan Stanley, +2",16.97%,https://www.geeksforgeeks.org/problems/convex-hull2138/1
Mathematics,Hard,Solving Simultaneous Equations,,40.90%,https://www.geeksforgeeks.org/problems/create-your-own-calculator4308/1
Mathematics,Hard,Point Inside Polygon,Flipkart,68.32%,https://www.geeksforgeeks.org/problems/a-point-and-a-polygon/1
Mathematics,Hard,Minimum Base Representation,HackWithInfy,18.40%,https://www.geeksforgeeks.org/problems/minimum-base-representation/1
