category,difficulty,title,company_tags,accuracy,url
Greedy,Medium,Second Smallest with Sum and Count of Digits,VMWare,50.86%,https://www.geeksforgeeks.org/problems/second-smallest-number--170647/1
Greedy,Medium,Divide into Consecutive Groups,,57.58%,https://www.geeksforgeeks.org/problems/hands-of-straights/1
Greedy,Medium,Largest Unblocked Submatrix,,52.99%,https://www.geeksforgeeks.org/problems/largest-unblocked-submatrix/1
Greedy,Medium,Last Moment Before All Ants Fall Out,Google,62.20%,https://www.geeksforgeeks.org/problems/last-moment-before-all-ants-fall-out-of-a-plank/1
Greedy,Medium,Minimum Steps Required,,59.74%,https://www.geeksforgeeks.org/problems/minimum-steps-required--170647/1
Greedy,Medium,Group Balls by Sequence,,48.46%,https://www.geeksforgeeks.org/problems/group-balls-by-sequence/1
Greedy,Medium,Pairs with Positive Sum,,29.94%,https://www.geeksforgeeks.org/problems/valid-pair-sum--141631/1
Greedy,Medium,Sum of Largests Elements Removed,,55.96%,https://www.geeksforgeeks.org/problems/maximize-the-sum-of-selected-numbers-from-an-array-to-make-it-empty0836/1
Greedy,Medium,Binary Searchable Count,Microsoft,50.00%,https://www.geeksforgeeks.org/problems/binary-searchable-elements/1
Greedy,Medium,Wine Buying and Selling,,62.43%,https://www.geeksforgeeks.org/problems/wine-buying-and-selling/1
Greedy,Medium,Lexicographically Largest After K Deletions,,53.68%,https://www.geeksforgeeks.org/problems/lexicographically-largest-string-after-deleting-k-characters/1
Greedy,Medium,Maximum Events to be Attended,Adobe,31.89%,https://www.geeksforgeeks.org/problems/maximum-number-of-events-that-can-be-attended--170636/1
Greedy,Medium,Sum of Factorials of Digits,,53.47%,https://www.geeksforgeeks.org/problems/fact-digit-sum4125/1
Greedy,Medium,Minimum Steps to Halve Sum,NPCI,55.59%,https://www.geeksforgeeks.org/problems/minimum-steps-to-halve-sum/1
Greedy,Medium,Minimum Number of Workers,NPCI,55.15%,https://www.geeksforgeeks.org/problems/minimum-sprinklers/1
Greedy,Medium,Pair with Close Values and Indexes,Microsoft,36.42%,https://www.geeksforgeeks.org/problems/water-the-plants--141631/1
Greedy,Medium,Stable Marriage Problem,,67.16%,https://www.geeksforgeeks.org/problems/stable-marriage-problem/1
Greedy,Medium,Maximum trains for which stoppage can be provided,,35.20%,https://www.geeksforgeeks.org/problems/maximum-trains-for-which-stoppage-can-be-provided/1
Greedy,Medium,Min Changes For Bitwise AND Greater Than x,,60.14%,https://www.geeksforgeeks.org/problems/bitwise-and-of-the-array--170633/1
Greedy,Medium,7 Segment Display,,50.09%,https://www.geeksforgeeks.org/problems/7-segment-display0752/1
Greedy,Medium,Minimize Cash Flow,,35.97%,https://www.geeksforgeeks.org/problems/minimize-cash-flow/1
Greedy,Medium,Calculate the average Waiting Time and Turnaround Time using...,,20.16%,https://www.geeksforgeeks.org/problems/calculate-the-average-waiting-time-and-turnaround-time-using-shortest-job-first/1
Greedy,Medium,Maximum Length Chain of Pairs,,58.04%,https://www.geeksforgeeks.org/problems/maximum-length-chain-of-pairs/1
Greedy,Medium,Minimum Operation To Make Equal,,59.32%,https://www.geeksforgeeks.org/problems/minimum-operation-to-make-equal/1
Greedy,Medium,Maximal Disjoint Intervals,,54.19%,https://www.geeksforgeeks.org/problems/maximal-disjoint-intervals/1
Greedy,Medium,Count Strings Formed by One Swap,,60.19%,https://www.geeksforgeeks.org/problems/valid-string-permutations/1
Greedy,Medium,Geeks Party,,48.57%,https://www.geeksforgeeks.org/problems/geeks-party/1
Greedy,Hard,Minimum Candy Distribution,NPCI,55.27%,https://www.geeksforgeeks.org/problems/candy/1
Greedy,Hard,Closest Palindrome,Amazon,9.67%,https://www.geeksforgeeks.org/problems/closest-palindrome4519/1
Greedy,Hard,Water Connection Problem,,37.83%,https://www.geeksforgeeks.org/problems/water-connection-problem5822/1
Greedy,Hard,Huffman Decoding,,60.74%,https://www.geeksforgeeks.org/problems/huffman-decoding/1
Greedy,Hard,Sum of Mode,,54.20%,https://www.geeksforgeeks.org/problems/sum-of-mode/1
Greedy,Hard,Maximum subarray sum 2,NPCI,53.83%,https://www.geeksforgeeks.org/problems/maximum-subarray-sum--110820/1
Greedy,Hard,Thieves in the Shadows,,11.34%,https://www.geeksforgeeks.org/problems/thieves-in-the-shadows/1
